Dayofweek,Day,Month,Year,Hour,Minutes,Category,PdDistrict,X,Y
4,29,4,2015,19,30,3,10,-122.3930236,37.79099404
4,29,4,2015,19,30,4,10,-122.4159324,37.77432375
4,29,4,2015,19,15,6,9,-122.4217477,37.76274366
4,29,4,2015,19,15,3,10,-122.4034048,37.77542071
4,29,4,2015,19,15,6,10,-122.4034048,37.77542071
4,29,4,2015,19,15,6,7,-122.5048571,37.76047019
4,29,4,2015,19,10,8,7,-122.4736441,37.71555367
4,29,4,2015,19,10,2,7,-122.4656614,37.75470802
4,29,4,2015,19,8,8,9,-122.4196718,37.76505012
4,29,4,2015,19,3,3,5,-122.4810033,37.78038213
4,29,4,2015,19,0,4,3,-122.4565057,37.74142198
4,29,4,2015,19,0,4,7,-122.4510607,37.71885541
4,29,4,2015,19,0,3,1,-122.4223481,37.77786178
4,29,4,2015,19,0,10,1,-122.4223481,37.77786178
4,29,4,2015,19,0,2,2,-122.4480393,37.77511561
4,29,4,2015,19,0,3,6,-122.4090552,37.78719796
4,29,4,2015,19,0,3,4,-122.3926438,37.73678488
4,29,4,2015,19,0,4,2,-122.4505275,37.76482544
4,29,4,2015,19,0,2,7,-122.4842371,37.75668599
4,29,4,2015,19,0,3,1,-122.4247186,37.77713943
4,29,4,2015,18,49,12,9,-122.4196766,37.7658511
4,29,4,2015,18,49,1,9,-122.4196766,37.7658511
4,29,4,2015,18,45,3,10,-122.4034048,37.77542071
4,29,4,2015,18,44,11,7,-122.4776786,37.75605901
4,29,4,2015,18,39,11,10,-122.3956486,37.78637855
4,29,4,2015,18,39,18,10,-122.3956486,37.78637855
4,29,4,2015,18,35,6,10,-122.4065085,37.78033132
4,29,4,2015,18,35,3,10,-122.4034048,37.77542071
4,29,4,2015,18,35,3,10,-122.3920823,37.78184577
4,29,4,2015,18,33,8,4,-122.3880041,37.75538983
4,29,4,2015,18,33,2,4,-122.3880041,37.75538983
4,29,4,2015,18,33,8,4,-122.3880041,37.75538983
4,29,4,2015,18,30,3,9,-122.418434,37.75141993
4,29,4,2015,18,30,3,10,-122.4040947,37.78725609
4,29,4,2015,18,30,6,9,-122.4199787,37.76018856
4,29,4,2015,18,30,3,6,-122.402384,37.79097001
4,29,4,2015,18,30,3,2,-122.4468469,37.77766882
4,29,4,2015,18,25,3,10,-122.3973888,37.78255435
4,29,4,2015,18,10,5,10,-122.4080525,37.78156683
4,29,4,2015,18,4,2,10,-122.4087106,37.78097067
4,29,4,2015,18,0,23,9,-122.4095299,37.76571844
4,29,4,2015,18,0,20,9,-122.4095299,37.76571844
4,29,4,2015,18,0,20,9,-122.4095299,37.76571844
4,29,4,2015,18,0,8,9,-122.4095299,37.76571844
4,29,4,2015,18,0,8,9,-122.4095299,37.76571844
4,29,4,2015,18,0,3,9,-122.4095299,37.76571844
4,29,4,2015,18,0,8,9,-122.4095299,37.76571844
4,29,4,2015,18,0,21,10,-122.4079992,37.77782417
4,29,4,2015,18,0,18,10,-122.4079992,37.77782417
4,29,4,2015,18,0,4,7,-122.4993676,37.7578873
4,29,4,2015,18,0,3,10,-122.4034048,37.77542071
4,29,4,2015,18,0,23,9,-122.4095299,37.76571844
4,29,4,2015,18,0,2,9,-122.4095299,37.76571844
4,29,4,2015,18,0,8,9,-122.4095299,37.76571844
4,29,4,2015,18,0,4,9,-122.4217338,37.76329969
4,29,4,2015,18,0,4,5,-122.4749564,37.77860221
4,29,4,2015,18,0,4,5,-122.4749564,37.77860221
4,29,4,2015,18,0,4,2,-122.4419882,37.76325065
4,29,4,2015,18,0,4,6,-122.398862,37.800781
4,29,4,2015,18,0,3,1,-122.4254239,37.78899458
4,29,4,2015,18,0,5,10,-122.3895953,37.7798612
4,29,4,2015,18,0,3,10,-122.3900942,37.79076386
4,29,4,2015,17,59,3,4,-122.3873163,37.75800217
4,29,4,2015,17,59,5,4,-122.3873163,37.75800217
4,29,4,2015,17,56,1,1,-122.4193173,37.7879137
4,29,4,2015,17,55,3,8,-122.4049974,37.78719633
4,29,4,2015,17,51,10,1,-122.4220481,37.78895627
4,29,4,2015,17,51,2,1,-122.4220481,37.78895627
4,29,4,2015,17,49,6,10,-122.4065085,37.78033132
4,29,4,2015,17,49,7,4,-122.387099,37.73624213
4,29,4,2015,17,49,8,4,-122.387099,37.73624213
4,29,4,2015,17,49,2,4,-122.387099,37.73624213
4,29,4,2015,17,45,3,6,-122.4069688,37.79321819
4,29,4,2015,17,37,17,8,-122.4072441,37.78656476
4,29,4,2015,17,35,3,6,-122.4019573,37.80277533
4,29,4,2015,17,30,3,7,-122.4716634,37.76472975
4,29,4,2015,17,25,14,6,-122.4158438,37.78740177
4,29,4,2015,17,25,1,6,-122.4158438,37.78740177
4,29,4,2015,17,20,3,7,-122.4756475,37.72852806
4,29,4,2015,17,20,3,4,-122.4050105,37.72051041
4,29,4,2015,17,16,3,6,-122.4053901,37.78923002
4,29,4,2015,17,14,5,10,-122.4001948,37.79005279
4,29,4,2015,17,14,2,1,-122.4284423,37.77899828
4,29,4,2015,17,14,1,1,-122.4284423,37.77899828
4,29,4,2015,17,14,2,1,-122.4284423,37.77899828
4,29,4,2015,17,13,2,7,-122.5093996,37.76402983
4,29,4,2015,17,6,3,10,-122.4077021,37.77069679
4,29,4,2015,17,0,5,3,-122.4375833,37.71684638
4,29,4,2015,17,0,18,3,-122.4287183,37.73403041
4,29,4,2015,17,0,18,3,-122.4287183,37.73403041
4,29,4,2015,17,0,4,3,-122.4156455,37.73713797
4,29,4,2015,16,55,11,2,-122.443979,37.75112913
4,29,4,2015,16,53,6,4,-122.3977444,37.72993469
4,29,4,2015,16,45,6,6,-122.4071101,37.79864578
4,29,4,2015,16,45,3,7,-122.4681175,37.73890001
4,29,4,2015,16,45,11,6,-122.4071101,37.79864578
4,29,4,2015,16,35,3,6,-122.4197994,37.80292521
4,29,4,2015,16,32,1,7,-122.4782782,37.72094516
4,29,4,2015,16,32,1,7,-122.4782782,37.72094516
4,29,4,2015,16,29,6,2,-122.4640448,37.76131618
4,29,4,2015,16,20,6,6,-122.408231,37.78735949
4,29,4,2015,16,10,6,3,-122.4271891,37.73013443
4,29,4,2015,16,9,6,8,-122.4144572,37.78513738
4,29,4,2015,16,0,3,2,-122.4415593,37.76204869
4,29,4,2015,16,0,2,7,-122.4649776,37.76127538
4,29,4,2015,15,57,6,2,-122.4427131,37.77824659
4,29,4,2015,15,55,2,10,-122.406971,37.77252736
4,29,4,2015,15,52,3,2,-122.4451474,37.78242403
4,29,4,2015,15,50,3,2,-122.4512364,37.7703598
4,29,4,2015,15,50,3,10,-122.4142587,37.77197237
4,29,4,2015,15,45,8,4,-122.3858792,37.72028698
4,29,4,2015,15,41,3,10,-122.3977132,37.77746967
4,29,4,2015,15,33,6,5,-122.4705717,37.77974691
4,29,4,2015,15,30,10,2,-122.4403752,37.77897542
4,29,4,2015,15,30,3,1,-122.4319796,37.78004785
4,29,4,2015,15,30,3,10,-122.4085951,37.78370693
4,29,4,2015,15,30,3,8,-122.4147438,37.77871926
4,29,4,2015,15,0,18,4,-122.3895176,37.77246824
4,29,4,2015,15,0,8,3,-122.420891,37.71209207
4,29,4,2015,15,0,16,3,-122.420891,37.71209207
4,29,4,2015,15,0,3,6,-122.4043871,37.80607839
4,29,4,2015,15,0,3,3,-122.4212288,37.74526077
4,29,4,2015,14,45,8,4,-122.390417,37.73559261
4,29,4,2015,14,45,20,4,-122.390417,37.73559261
4,29,4,2015,14,45,7,4,-122.390417,37.73559261
4,29,4,2015,14,40,10,3,-122.4457481,37.71610384
4,29,4,2015,14,37,2,4,-122.4016068,37.76418401
4,29,4,2015,14,30,18,9,-122.4091214,37.75197875
4,29,4,2015,14,30,3,5,-122.4773752,37.78235794
4,29,4,2015,14,16,14,8,-122.4129938,37.78556297
4,29,4,2015,14,16,2,8,-122.4129938,37.78556297
4,29,4,2015,14,16,1,8,-122.4129938,37.78556297
4,29,4,2015,14,15,6,3,-122.4330408,37.71853452
4,29,4,2015,14,15,3,6,-122.3991759,37.79227742
4,29,4,2015,14,10,6,7,-122.500837,37.73085808
4,29,4,2015,14,6,2,10,-122.3945214,37.77983731
4,29,4,2015,14,4,31,9,-122.43703,37.7583376
4,29,4,2015,14,0,19,6,-122.4064294,37.80713681
4,29,4,2015,14,0,3,6,-122.4064294,37.80713681
4,29,4,2015,14,0,3,10,-122.3984724,37.78334209
4,29,4,2015,14,0,18,2,-122.4381532,37.77734946
4,29,4,2015,14,0,6,6,-122.4052228,37.78869369
4,29,4,2015,13,50,3,8,-122.4058954,37.78673422
4,29,4,2015,13,50,3,8,-122.4058954,37.78673422
4,29,4,2015,13,50,8,3,-122.4131567,37.73710675
4,29,4,2015,13,45,2,2,-122.4507099,37.76952623
4,29,4,2015,13,44,6,9,-122.4330935,37.76338735
4,29,4,2015,13,42,3,10,-122.40307,37.78526863
4,29,4,2015,13,40,3,6,-122.4107216,37.78709665
4,29,4,2015,13,38,2,8,-122.415318,37.78071793
4,29,4,2015,13,35,6,4,-122.3894715,37.73403197
4,29,4,2015,13,32,14,4,-122.4093253,37.72014939
4,29,4,2015,13,32,2,4,-122.4093253,37.72014939
4,29,4,2015,13,32,14,4,-122.4093253,37.72014939
4,29,4,2015,13,32,6,4,-122.4093253,37.72014939
4,29,4,2015,13,30,8,1,-122.4246563,37.80277549
4,29,4,2015,13,30,8,10,-122.4080683,37.78399168
4,29,4,2015,13,30,3,10,-122.4080683,37.78399168
4,29,4,2015,13,13,3,10,-122.3974507,37.78958619
4,29,4,2015,13,11,13,3,-122.4522897,37.72569336
4,29,4,2015,13,8,14,8,-122.4122498,37.78255633
4,29,4,2015,13,0,19,6,-122.415469,37.80114188
4,29,4,2015,13,0,18,8,-122.4155082,37.78165428
4,29,4,2015,12,47,3,9,-122.4198279,37.76667376
4,29,4,2015,12,45,6,8,-122.4142178,37.78325933
4,29,4,2015,12,45,11,8,-122.4142178,37.78325933
4,29,4,2015,12,45,3,10,-122.4031614,37.78369095
4,29,4,2015,12,45,3,10,-122.4154488,37.77829352
4,29,4,2015,12,45,6,1,-122.4183688,37.78748616
4,29,4,2015,12,45,14,8,-122.4142178,37.78325933
4,29,4,2015,12,40,2,9,-122.4193502,37.76101609
4,29,4,2015,12,40,8,9,-122.4193502,37.76101609
4,29,4,2015,12,32,3,1,-122.4176223,37.78377624
4,29,4,2015,12,30,4,1,-122.423478,37.78345321
4,29,4,2015,12,30,3,5,-122.5136421,37.77846922
4,29,4,2015,12,30,3,7,-122.5002204,37.71895417
4,29,4,2015,12,28,14,5,-122.4662047,37.77254054
4,29,4,2015,12,28,2,5,-122.4662047,37.77254054
4,29,4,2015,12,28,2,5,-122.4662047,37.77254054
4,29,4,2015,12,27,17,7,-122.5057577,37.73616988
4,29,4,2015,12,24,3,9,-122.4065391,37.75648641
4,29,4,2015,12,24,19,9,-122.4065391,37.75648641
4,29,4,2015,12,24,8,9,-122.4065391,37.75648641
4,29,4,2015,12,15,11,9,-122.4300187,37.76683052
4,29,4,2015,12,15,1,9,-122.4300187,37.76683052
4,29,4,2015,12,15,11,9,-122.4300187,37.76683052
4,29,4,2015,12,0,2,4,-122.3951904,37.7231127
4,29,4,2015,12,0,3,10,-122.4034048,37.77542071
4,29,4,2015,12,0,3,2,-122.4361975,37.76908433
4,29,4,2015,12,0,4,9,-122.4108282,37.75596944
4,29,4,2015,12,0,10,3,-122.4356827,37.72751737
4,29,4,2015,12,0,2,5,-122.4457233,37.78540352
4,29,4,2015,12,0,6,4,-122.3899918,37.75461833
4,29,4,2015,11,45,11,3,-122.412458,37.71473474
4,29,4,2015,11,42,6,9,-122.4237617,37.7623586
4,29,4,2015,11,40,3,5,-122.4506565,37.77816348
4,29,4,2015,11,40,19,5,-122.4506565,37.77816348
4,29,4,2015,11,30,6,5,-122.4618686,37.77637857
4,29,4,2015,11,30,4,9,-122.4075383,37.76578275
4,29,4,2015,11,24,6,6,-122.4107742,37.80843502
4,29,4,2015,11,13,3,10,-122.4092477,37.78139873
4,29,4,2015,11,13,18,10,-122.4092477,37.78139873
4,29,4,2015,11,11,8,6,-122.4143901,37.78854528
4,29,4,2015,11,6,10,10,-122.4070391,37.78075652
4,29,4,2015,11,6,8,10,-122.4070391,37.78075652
4,29,4,2015,11,0,16,3,-122.4123061,37.70828445
4,29,4,2015,11,0,10,6,-122.408448,37.8045924
4,29,4,2015,11,0,8,3,-122.4123061,37.70828445
4,29,4,2015,11,0,2,5,-122.4749585,37.78626401
4,29,4,2015,10,45,8,4,-122.4155449,37.72987565
4,29,4,2015,10,45,6,1,-122.4221395,37.78941076
4,29,4,2015,10,44,10,5,-122.4869046,37.78759128
4,29,4,2015,10,40,6,7,-122.4714393,37.72269351
4,29,4,2015,10,40,3,1,-122.4248841,37.77832067
4,29,4,2015,10,39,2,8,-122.4140563,37.78279311
4,29,4,2015,10,39,20,8,-122.4140563,37.78279311
4,29,4,2015,10,39,4,8,-122.4140563,37.78279311
4,29,4,2015,10,30,8,10,-122.3977132,37.77746967
4,29,4,2015,10,30,16,10,-122.3977132,37.77746967
4,29,4,2015,10,30,6,5,-122.4809806,37.77271605
4,29,4,2015,10,30,16,5,-122.4809806,37.77271605
4,29,4,2015,10,30,6,6,-122.4082547,37.79582231
4,29,4,2015,10,30,3,3,-122.4361771,37.71420894
4,29,4,2015,10,19,16,1,-122.4455766,37.79700055
4,29,4,2015,10,19,8,1,-122.4455766,37.79700055
4,29,4,2015,10,19,2,1,-122.4455766,37.79700055
4,29,4,2015,10,17,3,10,-122.40307,37.78526863
4,29,4,2015,10,15,3,3,-122.4255918,37.71974267
4,29,4,2015,10,10,6,8,-122.4140563,37.78279311
4,29,4,2015,10,5,11,9,-122.417477,37.76435775
4,29,4,2015,10,0,3,1,-122.4330522,37.79745472
4,29,4,2015,10,0,2,7,-122.4706398,37.7156513
4,29,4,2015,10,0,6,1,-122.419021,37.78265298
4,29,4,2015,10,0,2,2,-122.4577101,37.76568735
4,29,4,2015,10,0,16,7,-122.481305,37.74746132
4,29,4,2015,10,0,11,7,-122.481305,37.74746132
4,29,4,2015,10,0,5,5,-122.4662047,37.77254054
4,29,4,2015,10,0,5,5,-122.4662047,37.77254054
4,29,4,2015,10,0,2,7,-122.481305,37.74746132
4,29,4,2015,9,57,2,9,-122.4196718,37.76505012
4,29,4,2015,9,39,6,8,-122.416343,37.78244651
4,29,4,2015,9,39,18,2,-122.4404831,37.7755529
4,29,4,2015,9,39,18,2,-122.4404831,37.7755529
4,29,4,2015,9,30,6,8,-122.4136313,37.78480537
4,29,4,2015,9,25,1,6,-122.4136764,37.79338
4,29,4,2015,9,19,11,7,-122.505538,37.75387674
4,29,4,2015,9,19,16,7,-122.505538,37.75387674
4,29,4,2015,9,8,11,4,-122.4056103,37.73243886
4,29,4,2015,9,8,5,4,-122.4056103,37.73243886
4,29,4,2015,9,5,2,7,-122.4701106,37.73030664
4,29,4,2015,9,0,3,1,-122.4211235,37.77640029
4,29,4,2015,9,0,10,5,-122.4752248,37.77479699
4,29,4,2015,9,0,3,5,-122.4752248,37.77479699
4,29,4,2015,9,0,6,1,-122.4321162,37.78003044
4,29,4,2015,9,0,19,6,-122.4001718,37.79390507
4,29,4,2015,8,50,11,10,-122.4192579,37.77514629
4,29,4,2015,8,32,2,10,-122.4038758,37.77489338
4,29,4,2015,8,30,18,7,-122.4762267,37.74955601
4,29,4,2015,8,30,18,7,-122.4762267,37.74955601
4,29,4,2015,8,30,11,1,-122.4363282,37.80175154
4,29,4,2015,8,30,5,3,-122.4205568,37.71089458
4,29,4,2015,8,15,6,9,-122.4065391,37.75648641
4,29,4,2015,8,11,25,4,-122.3980042,37.71903318
4,29,4,2015,8,11,11,4,-122.3980042,37.71903318
4,29,4,2015,8,7,6,10,-122.4001948,37.79005279
4,29,4,2015,8,0,3,1,-122.4328006,37.77951159
4,29,4,2015,8,0,8,2,-122.4464321,37.75024106
4,29,4,2015,8,0,8,2,-122.4464321,37.75024106
4,29,4,2015,8,0,2,7,-122.4850737,37.72399838
4,29,4,2015,7,56,2,5,-122.4359529,37.78675801
4,29,4,2015,7,56,11,5,-122.4359529,37.78675801
4,29,4,2015,7,45,6,1,-122.4471633,37.79800281
4,29,4,2015,7,40,6,9,-122.4134455,37.76463702
4,29,4,2015,7,30,7,6,-122.4021637,37.78957103
4,29,4,2015,7,30,2,5,-122.4367745,37.78708443
4,29,4,2015,7,27,8,10,-122.4079329,37.78150637
4,29,4,2015,7,24,8,1,-122.4319796,37.78004785
4,29,4,2015,7,24,2,1,-122.4319796,37.78004785
4,29,4,2015,7,4,6,6,-122.4155942,37.80681006
4,29,4,2015,7,0,3,5,-122.452796,37.78750019
4,29,4,2015,7,0,18,5,-122.4792414,37.77745633
4,29,4,2015,7,0,18,5,-122.4792414,37.77745633
4,29,4,2015,6,51,8,10,-122.4029172,37.77320117
4,29,4,2015,6,45,11,3,-122.4323034,37.74412443
4,29,4,2015,6,45,3,8,-122.4171468,37.78144635
4,29,4,2015,6,35,26,5,-122.4821842,37.77357977
4,29,4,2015,6,35,11,5,-122.4821842,37.77357977
4,29,4,2015,6,35,11,5,-122.4821842,37.77357977
4,29,4,2015,6,31,3,1,-122.4335754,37.80003745
4,29,4,2015,6,15,17,8,-122.4095237,37.7857603
4,29,4,2015,6,13,6,9,-122.426335,37.75255416
4,29,4,2015,6,6,9,8,-122.413048,37.78191196
4,29,4,2015,6,6,14,8,-122.413048,37.78191196
4,29,4,2015,6,0,19,6,-122.4155306,37.80150151
4,29,4,2015,5,52,6,6,-122.4094455,37.78917321
4,29,4,2015,5,30,4,10,-122.4048802,37.76787755
4,29,4,2015,5,15,4,6,-122.4164217,37.79862839
4,29,4,2015,4,53,2,2,-122.4582189,37.76433698
4,29,4,2015,4,48,10,1,-122.4189184,37.78594073
4,29,4,2015,4,30,3,9,-122.420806,37.75288402
4,29,4,2015,4,30,3,10,-122.4016581,37.77181658
4,29,4,2015,4,30,4,5,-122.4797873,37.78598189
4,29,4,2015,4,30,2,5,-122.4797873,37.78598189
4,29,4,2015,4,24,10,1,-122.4338668,37.78938922
4,29,4,2015,4,17,12,9,-122.4404856,37.7605004
4,29,4,2015,4,17,5,9,-122.4404856,37.7605004
4,29,4,2015,4,13,7,3,-122.4219709,37.74237522
4,29,4,2015,4,13,1,3,-122.4219709,37.74237522
4,29,4,2015,4,9,16,5,-122.4842162,37.78024091
4,29,4,2015,4,9,3,5,-122.4842162,37.78024091
4,29,4,2015,4,0,6,3,-122.4234736,37.74625289
4,29,4,2015,3,19,1,9,-122.4133983,37.76867093
4,29,4,2015,3,0,3,7,-122.4580554,37.74219599
4,29,4,2015,2,54,10,7,-122.4780962,37.75422363
4,29,4,2015,2,0,3,1,-122.4236326,37.77188152
4,29,4,2015,1,50,8,8,-122.4157217,37.78306799
4,29,4,2015,1,50,19,10,-122.4103348,37.77281404
4,29,4,2015,1,50,3,10,-122.4103348,37.77281404
4,29,4,2015,1,40,8,9,-122.4269049,37.76844032
4,29,4,2015,1,30,10,4,-122.4019623,37.75774533
4,29,4,2015,1,26,3,10,-122.4221883,37.77269482
4,29,4,2015,1,20,3,4,-122.4012335,37.75063101
4,29,4,2015,1,18,7,9,-122.4198585,37.7627429
4,29,4,2015,1,18,1,9,-122.4198585,37.7627429
4,29,4,2015,1,18,29,9,-122.4198585,37.7627429
4,29,4,2015,1,18,3,9,-122.4198585,37.7627429
4,29,4,2015,1,18,2,9,-122.4198585,37.7627429
4,29,4,2015,1,13,2,4,-122.3883031,37.75920942
4,29,4,2015,1,10,3,10,-122.4103348,37.77281404
4,29,4,2015,1,5,26,6,-122.4195936,37.79918612
4,29,4,2015,1,0,3,2,-122.453088,37.75031481
4,29,4,2015,0,50,8,9,-122.4095299,37.76571844
4,29,4,2015,0,50,8,3,-122.4439716,37.72001854
4,29,4,2015,0,50,11,9,-122.4095299,37.76571844
4,29,4,2015,0,45,8,8,-122.4150669,37.78356348
4,29,4,2015,0,45,3,4,-122.388318,37.75793942
4,29,4,2015,0,40,2,3,-122.4423266,37.71783531
4,29,4,2015,0,29,2,9,-122.4182722,37.76190296
4,29,4,2015,0,29,3,9,-122.4182722,37.76190296
4,29,4,2015,0,5,5,3,-122.4045003,37.71553199
4,29,4,2015,0,5,3,2,-122.444253,37.76426725
4,29,4,2015,0,1,2,1,-122.4218355,37.78366538
4,29,4,2015,0,1,8,1,-122.4218355,37.78366538
4,29,4,2015,0,1,2,1,-122.4183602,37.7831499
4,29,4,2015,0,1,3,10,-122.4186983,37.77558941
3,28,4,2015,23,40,4,5,-122.4761691,37.78047453
3,28,4,2015,23,30,7,10,-122.4095043,37.78152627
3,28,4,2015,23,29,6,9,-122.420081,37.76508154
3,28,4,2015,23,20,2,4,-122.3880041,37.75538983
3,28,4,2015,23,19,3,1,-122.4312033,37.76844569
3,28,4,2015,23,15,7,1,-122.4207137,37.79105457
3,28,4,2015,23,10,2,4,-122.397812,37.73884695
3,28,4,2015,23,5,2,4,-122.3915229,37.73243239
3,28,4,2015,23,0,18,2,-122.4528398,37.77451454
3,28,4,2015,23,0,3,1,-122.4248003,37.78999994
3,28,4,2015,23,0,3,1,-122.4296407,37.78476407
3,28,4,2015,23,0,3,5,-122.4613686,37.78540248
3,28,4,2015,23,0,3,3,-122.4015945,37.71485748
3,28,4,2015,22,53,1,1,-122.4292937,37.79978712
3,28,4,2015,22,44,6,3,-122.4331974,37.72609718
3,28,4,2015,22,44,9,3,-122.4331974,37.72609718
3,28,4,2015,22,36,2,10,-122.4034048,37.77542071
3,28,4,2015,22,33,2,10,-122.4034048,37.77542071
3,28,4,2015,22,30,4,6,-122.4160107,37.7939835
3,28,4,2015,22,30,11,6,-122.4112187,37.80013493
3,28,4,2015,22,30,3,8,-122.4127841,37.78486569
3,28,4,2015,22,7,1,1,-122.4310464,37.78302957
3,28,4,2015,22,5,7,3,-122.4161396,37.70867776
3,28,4,2015,22,0,5,1,-122.4227859,37.79673917
3,28,4,2015,22,0,13,6,-122.4040139,37.78975182
3,28,4,2015,22,0,3,1,-122.4227859,37.79673917
3,28,4,2015,22,0,18,2,-122.4554332,37.74400428
3,28,4,2015,22,0,18,2,-122.4554332,37.74400428
3,28,4,2015,22,0,6,10,-122.3915759,37.78706479
3,28,4,2015,22,0,6,10,-122.3915759,37.78706479
3,28,4,2015,22,0,3,6,-122.4162808,37.80629468
3,28,4,2015,22,0,5,1,-122.4217342,37.78829613
3,28,4,2015,22,0,2,3,-122.4286497,37.72702086
3,28,4,2015,22,0,6,4,-122.4056103,37.73243886
3,28,4,2015,22,0,3,6,-122.4088993,37.80716206
3,28,4,2015,22,0,4,6,-122.4172096,37.7900459
3,28,4,2015,21,58,2,4,-122.3906976,37.73479699
3,28,4,2015,21,45,3,10,-122.3944912,37.77755403
3,28,4,2015,21,45,3,6,-122.4020051,37.8036871
3,28,4,2015,21,30,2,9,-122.4185967,37.7538382
3,28,4,2015,21,30,3,6,-122.4129117,37.80218284
3,28,4,2015,21,28,2,10,-122.3973888,37.78255435
3,28,4,2015,21,28,2,10,-122.3973888,37.78255435
3,28,4,2015,21,15,8,4,-122.401898,37.72334822
3,28,4,2015,21,0,4,10,-122.3968293,37.77676403
3,28,4,2015,21,0,4,7,-122.4661753,37.7630912
3,28,4,2015,21,0,5,2,-122.4453468,37.7702082
3,28,4,2015,21,0,4,6,-122.407209,37.79877567
3,28,4,2015,21,0,3,1,-122.4267565,37.80393523
3,28,4,2015,21,0,3,1,-122.4283379,37.78671097
3,28,4,2015,21,0,3,1,-122.4283379,37.78671097
3,28,4,2015,20,54,3,4,-122.3879977,37.75666781
3,28,4,2015,20,51,2,7,-122.5051173,37.76421264
3,28,4,2015,20,51,11,7,-122.5051173,37.76421264
3,28,4,2015,20,45,3,1,-122.4236053,37.79669089
3,28,4,2015,20,35,5,1,-122.4265297,37.78604277
3,28,4,2015,20,30,10,2,-122.4557971,37.77467273
3,28,4,2015,20,25,8,4,-122.3980042,37.71903318
3,28,4,2015,20,25,8,4,-122.3980042,37.71903318
3,28,4,2015,20,10,4,8,-122.4146454,37.78606884
3,28,4,2015,20,10,5,10,-122.3998338,37.78104322
3,28,4,2015,20,0,21,10,-122.4079992,37.77782417
3,28,4,2015,20,0,4,2,-122.4449889,37.7517781
3,28,4,2015,20,0,5,4,-122.375513,37.73080661
3,28,4,2015,20,0,3,10,-122.4087707,37.7801357
3,28,4,2015,20,0,11,7,-122.5005624,37.76157691
3,28,4,2015,20,0,2,8,-122.4124143,37.7830038
3,28,4,2015,19,53,3,8,-122.4155082,37.78165428
3,28,4,2015,19,50,2,6,-122.405047,37.7926169
3,28,4,2015,19,50,1,10,-122.4097952,37.78003563
3,28,4,2015,19,30,3,5,-122.5102257,37.76724422
3,28,4,2015,19,30,4,2,-122.4523529,37.76746461
3,28,4,2015,19,30,10,10,-122.4221883,37.77269482
3,28,4,2015,19,30,13,7,-122.4756475,37.72852806
3,28,4,2015,19,30,2,7,-122.4756475,37.72852806
3,28,4,2015,19,30,3,1,-122.4217015,37.77364122
3,28,4,2015,19,30,4,5,-122.4617326,37.77546623
3,28,4,2015,19,30,6,7,-122.4622129,37.72526591
3,28,4,2015,19,25,3,4,-122.4045941,37.730038
3,28,4,2015,19,20,2,7,-122.4650197,37.72924034
3,28,4,2015,19,20,10,7,-122.4650197,37.72924034
3,28,4,2015,19,20,6,7,-122.4650197,37.72924034
3,28,4,2015,19,18,2,9,-122.4223674,37.76986824
3,28,4,2015,19,12,2,7,-122.4906588,37.75827049
3,28,4,2015,19,0,4,1,-122.4320318,37.76922237
3,28,4,2015,19,0,3,3,-122.4388401,37.74445916
3,28,4,2015,19,0,4,4,-122.3868007,37.72598692
3,28,4,2015,19,0,3,1,-122.4317655,37.77863111
3,28,4,2015,19,0,5,10,-122.3887844,37.786898
3,28,4,2015,18,47,6,7,-122.4853017,37.7585068
3,28,4,2015,18,45,3,1,-122.4239762,37.79016093
3,28,4,2015,18,43,8,6,-122.4054897,37.79202763
3,28,4,2015,18,30,17,6,-122.3970103,37.79364042
3,28,4,2015,18,30,3,7,-122.460833,37.71233935
3,28,4,2015,18,30,3,1,-122.4242301,37.78717856
3,28,4,2015,18,30,3,8,-122.4085197,37.78640447
3,28,4,2015,18,22,3,10,-122.4076335,37.78418935
3,28,4,2015,18,18,6,10,-122.4018331,37.78903977
3,28,4,2015,18,15,3,1,-122.420026,37.78305001
3,28,4,2015,18,12,6,7,-122.5044583,37.75579469
3,28,4,2015,18,10,5,10,-122.4061794,37.77062219
3,28,4,2015,18,10,10,10,-122.4061794,37.77062219
3,28,4,2015,18,0,17,6,-122.4190672,37.80733393
3,28,4,2015,18,0,4,3,-122.4431774,37.73166479
3,28,4,2015,18,0,8,1,-122.4281299,37.781424
3,28,4,2015,18,0,10,4,-122.3937357,37.7529681
3,28,4,2015,18,0,3,10,-122.4028355,37.7868009
3,28,4,2015,18,0,18,9,-122.4115991,37.75022391
3,28,4,2015,18,0,4,5,-122.4484807,37.78493483
3,28,4,2015,18,0,2,5,-122.4484807,37.78493483
3,28,4,2015,18,0,2,3,-122.4470652,37.74100395
3,28,4,2015,18,0,15,5,-122.4484807,37.78493483
3,28,4,2015,18,0,6,6,-122.4156188,37.8072756
3,28,4,2015,18,0,3,6,-122.4156188,37.8072756
3,28,4,2015,18,0,19,6,-122.409017,37.79948807
3,28,4,2015,18,0,3,10,-122.3884856,37.78957276
3,28,4,2015,17,50,11,10,-122.405619,37.77850452
3,28,4,2015,17,50,4,6,-122.4069587,37.78943476
3,28,4,2015,17,45,8,7,-122.4765319,37.71734711
3,28,4,2015,17,45,7,7,-122.4765319,37.71734711
3,28,4,2015,17,45,8,7,-122.4765319,37.71734711
3,28,4,2015,17,40,3,9,-122.4326987,37.76420851
